key,order_id,product_id,differences
CA-2018-164819-OFF-LA-10001045,CA-2018-164819,OFF-LA-10001045,"{'Product Name': {'source_value': 'Permanent Self-Adhesive File Folder Labels for Typewriters by Universal', 'target_value': 'permanent self-adhesive file folder labels for typewriters by universal'}}"
CA-2016-158554-OFF-PA-10004000,CA-2016-158554,OFF-PA-10004000,"{'Product Name': {'source_value': 'While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle', 'target_value': 'while you were out pads, 50 per pad, 4 x 5 1/4, green cycle'}}"
CA-2018-104801-FUR-FU-10004017,CA-2018-104801,FUR-FU-10004017,"{'Product Name': {'source_value': 'Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""', 'target_value': 'tenex contemporary contur chairmats for low and medium pile carpet, computer, 39"" x 49""'}}"
CA-2018-163188-OFF-BI-10000756,CA-2018-163188,OFF-BI-10000756,"{'Product Name': {'source_value': 'Storex DuraTech Recycled Plastic Frosted Binders', 'target_value': 'storex duratech recycled plastic frosted binders'}}"
CA-2015-163223-OFF-BI-10001597,CA-2015-163223,OFF-BI-10001597,"{'Product Name': {'source_value': 'Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue', 'target_value': 'wilson jones ledger-size, piano-hinge binder, 2"", blue'}}"
CA-2017-146682-FUR-FU-10002671,CA-2017-146682,FUR-FU-10002671,"{'Product Name': {'source_value': 'Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp', 'target_value': 'electrix 20w halogen replacement bulb for zoom-in desk lamp'}}"
CA-2017-166674-TEC-PH-10002365,CA-2017-166674,TEC-PH-10002365,"{'Product Name': {'source_value': 'Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S', 'target_value': 'belkin grip candy sheer case / cover for iphone 5 and 5s'}}"
CA-2018-119004-OFF-AR-10000390,CA-2018-119004,OFF-AR-10000390,"{'Product Name': {'source_value': 'Newell Chalk Holder', 'target_value': 'newell chalk holder'}}"
US-2015-135881-OFF-SU-10003002,US-2015-135881,OFF-SU-10003002,"{'Product Name': {'source_value': 'Letter Slitter', 'target_value': 'letter slitter'}}"
CA-2015-133543-OFF-AR-10003394,CA-2015-133543,OFF-AR-10003394,"{'Product Name': {'source_value': 'Newell 332', 'target_value': 'newell 332'}}"
CA-2016-153381-OFF-BI-10001525,CA-2016-153381,OFF-BI-10001525,"{'Product Name': {'source_value': 'Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red', 'target_value': 'acco pressboard covers with storage hooks, 14 7/8"" x 11"", executive red'}}"
US-2015-102071-TEC-AC-10000109,US-2015-102071,TEC-AC-10000109,"{'Product Name': {'source_value': 'Sony Micro Vault Click 16 GB USB 2.0 Flash Drive', 'target_value': 'sony micro vault click 16 gb usb 2.0 flash drive'}}"
CA-2015-133830-OFF-AR-10003045,CA-2015-133830,OFF-AR-10003045,"{'Product Name': {'source_value': 'Prang Colored Pencils', 'target_value': 'prang colored pencils'}}"
CA-2018-164378-FUR-CH-10002084,CA-2018-164378,FUR-CH-10002084,"{'Product Name': {'source_value': ""Hon Mobius Operator's Chair"", 'target_value': ""hon mobius operator's chair""}}"
CA-2017-119865-OFF-BI-10001553,CA-2017-119865,OFF-BI-10001553,"{'Product Name': {'source_value': 'SpineVue Locking Slant-D Ring Binders by Cardinal', 'target_value': 'spinevue locking slant-d ring binders by cardinal'}}"
CA-2018-149048-OFF-EN-10003296,CA-2018-149048,OFF-EN-10003296,"{'Product Name': {'source_value': 'Tyvek Side-Opening Peel & Seel Expanding Envelopes', 'target_value': 'tyvek side-opening peel & seel expanding envelopes'}}"
CA-2015-157546-OFF-BI-10002498,CA-2015-157546,OFF-BI-10002498,"{'Product Name': {'source_value': 'Clear Mylar Reinforcing Strips', 'target_value': 'clear mylar reinforcing strips'}}"
CA-2015-124702-FUR-TA-10003008,CA-2015-124702,FUR-TA-10003008,"{'Product Name': {'source_value': 'Lesro Round Back Collection Coffee Table, End Table', 'target_value': 'lesro round back collection coffee table, end table'}}"
CA-2016-105221-OFF-FA-10001135,CA-2016-105221,OFF-FA-10001135,"{'Product Name': {'source_value': 'Brites Rubber Bands, 1 1/2 oz. Box', 'target_value': 'brites rubber bands, 1 1/2 oz. box'}}"
CA-2016-132941-OFF-PA-10002160,CA-2016-132941,OFF-PA-10002160,"{'Product Name': {'source_value': 'Xerox 1978', 'target_value': 'xerox 1978'}}"
CA-2015-166471-TEC-PH-10001530,CA-2015-166471,TEC-PH-10001530,"{'Product Name': {'source_value': 'Cisco Unified IP Phone 7945G VoIP phone', 'target_value': 'cisco unified ip phone 7945g voip phone'}}"
CA-2016-129532-OFF-ST-10004186,CA-2016-129532,OFF-ST-10004186,"{'Product Name': {'source_value': 'Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D', 'target_value': 'stur-d-stor shelving, vertical 5-shelf: 72""h x 36""w x 18 1/2""d'}}"
CA-2017-164399-FUR-TA-10003392,CA-2017-164399,FUR-TA-10003392,"{'Product Name': {'source_value': 'Global Adaptabilities Conference Tables', 'target_value': 'global adaptabilities conference tables'}}"
CA-2015-131947-OFF-AR-10001473,CA-2015-131947,OFF-AR-10001473,"{'Product Name': {'source_value': 'Newell 313', 'target_value': 'newell 313'}}"
CA-2016-127453-OFF-AP-10003860,CA-2016-127453,OFF-AP-10003860,"{'Product Name': {'source_value': 'Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection', 'target_value': 'fellowes advanced 8 outlet surge suppressor with phone/fax protection'}}"
CA-2017-133613-OFF-AR-10003829,CA-2017-133613,OFF-AR-10003829,"{'Product Name': {'source_value': 'Newell 35', 'target_value': 'newell 35'}}"
US-2018-105935-FUR-FU-10002157,US-2018-105935,FUR-FU-10002157,"{'Product Name': {'source_value': 'Artistic Insta-Plaque', 'target_value': 'artistic insta-plaque'}}"
CA-2017-152688-OFF-BI-10004584,CA-2017-152688,OFF-BI-10004584,"{'Product Name': {'source_value': 'GBC ProClick 150 Presentation Binding System', 'target_value': 'gbc proclick 150 presentation binding system'}}"
US-2018-116897-TEC-PH-10004389,US-2018-116897,TEC-PH-10004389,"{'Product Name': {'source_value': 'Nokia Lumia 925', 'target_value': 'nokia lumia 925'}}"
CA-2016-110632-TEC-AC-10000387,CA-2016-110632,TEC-AC-10000387,"{'Product Name': {'source_value': 'KeyTronic\xa0KT800P2 -\xa0Keyboard\xa0- Black', 'target_value': 'keytronic\xa0kt800p2 -\xa0keyboard\xa0- black'}}"
CA-2016-163237-OFF-LA-10004545,CA-2016-163237,OFF-LA-10004545,"{'Product Name': {'source_value': 'Avery 50', 'target_value': 'avery 50'}}"
CA-2018-145772-OFF-BI-10002049,CA-2018-145772,OFF-BI-10002049,"{'Product Name': {'source_value': 'UniKeep View Case Binders', 'target_value': 'unikeep view case binders'}}"
CA-2015-138317-OFF-BI-10000069,CA-2015-138317,OFF-BI-10000069,"{'Product Name': {'source_value': 'GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb', 'target_value': 'gbc prepunched paper, 19-hole, for binding systems, 24-lb'}}"
US-2018-102183-OFF-BI-10003476,US-2018-102183,OFF-BI-10003476,"{'Product Name': {'source_value': 'Avery Metallic Poly Binders', 'target_value': 'avery metallic poly binders'}}"
CA-2018-108539-OFF-ST-10003208,CA-2018-108539,OFF-ST-10003208,"{'Product Name': {'source_value': 'Adjustable Depth Letter/Legal Cart', 'target_value': 'adjustable depth letter/legal cart'}}"
CA-2018-102736-OFF-AR-10001897,CA-2018-102736,OFF-AR-10001897,"{'Product Name': {'source_value': 'Model L Table or Wall-Mount Pencil Sharpener', 'target_value': 'model l table or wall-mount pencil sharpener'}}"
US-2018-118941-OFF-AR-10004078,US-2018-118941,OFF-AR-10004078,"{'Product Name': {'source_value': 'Newell 312', 'target_value': 'newell 312'}}"
CA-2016-151722-TEC-AC-10000892,CA-2016-151722,TEC-AC-10000892,"{'Product Name': {'source_value': 'NETGEAR N750 Dual Band Wi-Fi Gigabit Router', 'target_value': 'netgear n750 dual band wi-fi gigabit router'}}"
CA-2016-115399-OFF-LA-10003190,CA-2016-115399,OFF-LA-10003190,"{'Product Name': {'source_value': 'Avery 474', 'target_value': 'avery 474'}}"
CA-2016-119480-OFF-AR-10004691,CA-2016-119480,OFF-AR-10004691,"{'Product Name': {'source_value': 'Boston 1730 StandUp Electric Pencil Sharpener', 'target_value': 'boston 1730 standup electric pencil sharpener'}}"
CA-2015-167360-TEC-AC-10001772,CA-2015-167360,TEC-AC-10001772,"{'Product Name': {'source_value': 'Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive', 'target_value': 'memorex mini travel drive 16 gb usb 2.0 flash drive'}}"
CA-2018-117422-OFF-PA-10002195,CA-2018-117422,OFF-PA-10002195,"{'Product Name': {'source_value': 'RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set', 'target_value': 'rsvp cards & envelopes, blank white, 8-1/2"" x 11"", 24 cards/25 envelopes/set'}}"
CA-2018-127782-TEC-PH-10001817,CA-2018-127782,TEC-PH-10001817,"{'Product Name': {'source_value': 'Wilson Electronics DB Pro Signal Booster', 'target_value': 'wilson electronics db pro signal booster'}}"
CA-2017-163398-OFF-AP-10002403,CA-2017-163398,OFF-AP-10002403,"{'Product Name': {'source_value': 'Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors', 'target_value': 'acco smartsocket color-coded six-outlet ac adapter model surge protectors'}}"
US-2017-155180-OFF-BI-10004506,US-2017-155180,OFF-BI-10004506,"{'Product Name': {'source_value': 'Wilson Jones data.warehouse D-Ring Binders with DublLock', 'target_value': 'wilson jones data.warehouse d-ring binders with dubllock'}}"
CA-2015-118276-FUR-FU-10002111,CA-2015-118276,FUR-FU-10002111,"{'Product Name': {'source_value': 'Master Caster Door Stop, Large Brown', 'target_value': 'master caster door stop, large brown'}}"
CA-2017-143406-FUR-CH-10000513,CA-2017-143406,FUR-CH-10000513,"{'Product Name': {'source_value': ""High-Back Leather Manager's Chair"", 'target_value': ""high-back leather manager's chair""}}"
CA-2018-107132-OFF-ST-10001490,CA-2018-107132,OFF-ST-10001490,"{'Product Name': {'source_value': 'Hot File 7-Pocket, Floor Stand', 'target_value': 'hot file 7-pocket, floor stand'}}"
US-2016-146745-OFF-BI-10003274,US-2016-146745,OFF-BI-10003274,"{'Product Name': {'source_value': 'Avery Durable Slant Ring Binders, No Labels', 'target_value': 'avery durable slant ring binders, no labels'}}"
US-2018-124779-TEC-CO-10001943,US-2018-124779,TEC-CO-10001943,"{'Product Name': {'source_value': 'Canon PC-428 Personal Copier', 'target_value': 'canon pc-428 personal copier'}}"
CA-2017-100993-OFF-ST-10004340,CA-2017-100993,OFF-ST-10004340,"{'Product Name': {'source_value': 'Fellowes Mobile File Cart, Black', 'target_value': 'fellowes mobile file cart, black'}}"
CA-2015-100293-OFF-PA-10000176,CA-2015-100293,OFF-PA-10000176,"{'Product Name': {'source_value': 'Xerox 1887', 'target_value': 'xerox 1887'}}"
CA-2017-162404-OFF-BI-10000948,CA-2017-162404,OFF-BI-10000948,"{'Product Name': {'source_value': 'GBC Laser Imprintable Binding System Covers, Desert Sand', 'target_value': 'gbc laser imprintable binding system covers, desert sand'}}"
CA-2016-160472-OFF-ST-10003442,CA-2016-160472,OFF-ST-10003442,"{'Product Name': {'source_value': 'Eldon Portable Mobile Manager', 'target_value': 'eldon portable mobile manager'}}"
CA-2018-142636-FUR-CH-10001891,CA-2018-142636,FUR-CH-10001891,"{'Product Name': {'source_value': 'Global Deluxe Office Fabric Chairs', 'target_value': 'global deluxe office fabric chairs'}}"
CA-2015-146990-OFF-PA-10000246,CA-2015-146990,OFF-PA-10000246,"{'Product Name': {'source_value': 'Riverleaf Stik-Withit Designer Note Cubes', 'target_value': 'riverleaf stik-withit designer note cubes'}}"
CA-2017-139395-TEC-PH-10002103,CA-2017-139395,TEC-PH-10002103,"{'Product Name': {'source_value': 'Jabra SPEAK 410', 'target_value': 'jabra speak 410'}}"
CA-2018-133067-OFF-BI-10003694,CA-2018-133067,OFF-BI-10003694,"{'Product Name': {'source_value': 'Avery 3 1/2"" Diskette Storage Pages, 10/Pack', 'target_value': 'avery 3 1/2"" diskette storage pages, 10/pack'}}"
CA-2015-169061-OFF-SU-10000381,CA-2015-169061,OFF-SU-10000381,"{'Product Name': {'source_value': 'Acme Forged Steel Scissors with Black Enamel Handles', 'target_value': 'acme forged steel scissors with black enamel handles'}}"
US-2018-142573-OFF-PA-10000246,US-2018-142573,OFF-PA-10000246,"{'Product Name': {'source_value': 'Riverleaf Stik-Withit Designer Note Cubes', 'target_value': 'riverleaf stik-withit designer note cubes'}}"
US-2016-161347-OFF-BI-10004209,US-2016-161347,OFF-BI-10004209,"{'Product Name': {'source_value': 'Fellowes Twister Kit, Gray/Clear, 3/pkg', 'target_value': 'fellowes twister kit, gray/clear, 3/pkg'}}"
CA-2018-128300-TEC-PH-10002807,CA-2018-128300,TEC-PH-10002807,"{'Product Name': {'source_value': 'Motorla HX550 Universal Bluetooth Headset', 'target_value': 'motorla hx550 universal bluetooth headset'}}"
US-2018-128951-FUR-TA-10004575,US-2018-128951,FUR-TA-10004575,"{'Product Name': {'source_value': 'Hon 5100 Series Wood Tables', 'target_value': 'hon 5100 series wood tables'}}"
CA-2016-146465-OFF-BI-10004528,CA-2016-146465,OFF-BI-10004528,"{'Product Name': {'source_value': 'Cardinal Poly Pocket Divider Pockets for Ring Binders', 'target_value': 'cardinal poly pocket divider pockets for ring binders'}}"
CA-2016-145401-OFF-PA-10004405,CA-2016-145401,OFF-PA-10004405,"{'Product Name': {'source_value': 'Rediform Voice Mail Log Books', 'target_value': 'rediform voice mail log books'}}"
CA-2017-112578-OFF-ST-10003722,CA-2017-112578,OFF-ST-10003722,"{'Product Name': {'source_value': 'Project Tote Personal File', 'target_value': 'project tote personal file'}}"
CA-2018-108854-OFF-BI-10001670,CA-2018-108854,OFF-BI-10001670,"{'Product Name': {'source_value': 'Vinyl Sectional Post Binders', 'target_value': 'vinyl sectional post binders'}}"
CA-2016-137064-OFF-ST-10003470,CA-2016-137064,OFF-ST-10003470,"{'Product Name': {'source_value': 'Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units', 'target_value': 'tennsco snap-together open shelving units, starter sets and add-on units'}}"
CA-2016-142237-OFF-BI-10004022,CA-2016-142237,OFF-BI-10004022,"{'Product Name': {'source_value': 'Acco Suede Grain Vinyl Round Ring Binder', 'target_value': 'acco suede grain vinyl round ring binder'}}"
CA-2018-109946-OFF-AR-10001419,CA-2018-109946,OFF-AR-10001419,"{'Product Name': {'source_value': 'Newell 325', 'target_value': 'newell 325'}}"
CA-2016-140221-OFF-BI-10002854,CA-2016-140221,OFF-BI-10002854,"{'Product Name': {'source_value': 'Performers Binder/Pad Holder, Black', 'target_value': 'performers binder/pad holder, black'}}"
CA-2018-115882-OFF-PA-10001125,CA-2018-115882,OFF-PA-10001125,"{'Product Name': {'source_value': 'Xerox 1988', 'target_value': 'xerox 1988'}}"
CA-2016-137897-TEC-AC-10001267,CA-2016-137897,TEC-AC-10001267,"{'Product Name': {'source_value': 'Imation\xa032GB Pocket Pro USB 3.0\xa0Flash Drive\xa0- 32 GB - Black - 1 P ...', 'target_value': 'imation\xa032gb pocket pro usb 3.0\xa0flash drive\xa0- 32 gb - black - 1 p ...'}}"
CA-2017-102162-TEC-CO-10001943,CA-2017-102162,TEC-CO-10001943,"{'Product Name': {'source_value': 'Canon PC-428 Personal Copier', 'target_value': 'canon pc-428 personal copier'}}"
CA-2018-160122-FUR-CH-10000422,CA-2018-160122,FUR-CH-10000422,"{'Product Name': {'source_value': 'Global Highback Leather Tilter in Burgundy', 'target_value': 'global highback leather tilter in burgundy'}}"
CA-2017-131065-OFF-PA-10002479,CA-2017-131065,OFF-PA-10002479,"{'Product Name': {'source_value': 'Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright)', 'target_value': 'xerox 4200 series multiuse premium copy paper (20lb. and 84 bright)'}}"
CA-2015-107454-OFF-LA-10001569,CA-2015-107454,OFF-LA-10001569,"{'Product Name': {'source_value': 'Avery 499', 'target_value': 'avery 499'}}"
CA-2015-119151-FUR-BO-10003159,CA-2015-119151,FUR-BO-10003159,"{'Product Name': {'source_value': 'Sauder Camden County Collection Libraries, Planked Cherry Finish', 'target_value': 'sauder camden county collection libraries, planked cherry finish'}}"
CA-2016-125066-OFF-AR-10003582,CA-2016-125066,OFF-AR-10003582,"{'Product Name': {'source_value': 'Boston Electric Pencil Sharpener, Model 1818, Charcoal Black', 'target_value': 'boston electric pencil sharpener, model 1818, charcoal black'}}"
CA-2016-167255-OFF-PA-10002377,CA-2016-167255,OFF-PA-10002377,"{'Product Name': {'source_value': 'Xerox 1916', 'target_value': 'xerox 1916'}}"
US-2016-120502-TEC-PH-10003645,US-2016-120502,TEC-PH-10003645,"{'Product Name': {'source_value': 'Aastra 57i VoIP phone', 'target_value': 'aastra 57i voip phone'}}"
CA-2018-139717-OFF-PA-10002195,CA-2018-139717,OFF-PA-10002195,"{'Product Name': {'source_value': 'Xerox 1966', 'target_value': 'xerox 1966'}}"
CA-2015-163013-OFF-AR-10001954,CA-2015-163013,OFF-AR-10001954,"{'Product Name': {'source_value': 'Newell 331', 'target_value': 'newell 331'}}"
CA-2018-110443-OFF-PA-10003797,CA-2018-110443,OFF-PA-10003797,"{'Product Name': {'source_value': 'Xerox 209', 'target_value': 'xerox 209'}}"
CA-2016-141243-FUR-BO-10003272,CA-2016-141243,FUR-BO-10003272,"{'Product Name': {'source_value': ""O'Sullivan Living Dimensions 5-Shelf Bookcases"", 'target_value': ""o'sullivan living dimensions 5-shelf bookcases""}}"
CA-2015-116834-FUR-FU-10001196,CA-2015-116834,FUR-FU-10001196,"{'Product Name': {'source_value': 'DAX Cubicle Frames - 8x10', 'target_value': 'dax cubicle frames - 8x10'}}"
CA-2018-106691-OFF-BI-10000145,CA-2018-106691,OFF-BI-10000145,"{'Product Name': {'source_value': 'Zipper Ring Binder Pockets', 'target_value': 'zipper ring binder pockets'}}"
US-2018-115252-OFF-PA-10001667,US-2018-115252,OFF-PA-10001667,"{'Product Name': {'source_value': 'Great White Multi-Use Recycled Paper (20Lb. and 84 Bright)', 'target_value': 'great white multi-use recycled paper (20lb. and 84 bright)'}}"
CA-2017-129308-OFF-BI-10001525,CA-2017-129308,OFF-BI-10001525,"{'Product Name': {'source_value': 'Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red', 'target_value': 'acco pressboard covers with storage hooks, 14 7/8"" x 11"", executive red'}}"
CA-2017-118689-OFF-ST-10001558,CA-2017-118689,OFF-ST-10001558,"{'Product Name': {'source_value': 'Acco Perma 4000 Stacking Storage Drawers', 'target_value': 'acco perma 4000 stacking storage drawers'}}"
CA-2017-116722-OFF-BI-10001890,CA-2017-116722,OFF-BI-10001890,"{'Product Name': {'source_value': 'Avery Poly Binder Pockets', 'target_value': 'avery poly binder pockets'}}"
CA-2016-124800-OFF-PA-10000501,CA-2016-124800,OFF-PA-10000501,"{'Product Name': {'source_value': 'Petty Cash Envelope', 'target_value': 'petty cash envelope'}}"
CA-2018-117870-OFF-AR-10004078,CA-2018-117870,OFF-AR-10004078,"{'Product Name': {'source_value': 'Newell 312', 'target_value': 'newell 312'}}"
CA-2016-132626-OFF-ST-10003722,CA-2016-132626,OFF-ST-10003722,"{'Product Name': {'source_value': 'Project Tote Personal File', 'target_value': 'project tote personal file'}}"
